Strategy,id,cmpid,nrOfMisses,nrOfInputs,depth,status,totalTime,nrOfOffsets,cyclomatic,oviedo,chain_size,cases,depth2,trace_length,flipped,reachableness,combined
RandomStrategy,98928384_357687_1_32771,98928384,530,810,203,FLIPPED_CONDITION,5.628785514831543,0,4,32,4,0,203,206,1,0,5
RandomStrategy,98914623_74179_0_288,98914623,388,581,192,MAXIMUM_EXECUTION_TIME_REACHED,15.063810682296753,1,22,149,7,0,192,492,0,16,5
RandomStrategy,296740999_74179_0_288,296740999,7627,11851,283,FLIPPED_CONDITION,1.5996952056884766,1,-,-,-,-,283,290,1,3,5
RandomStrategy,98912907_765407_0_288,98912907,191,499,145,MAXIMUM_EXECUTION_TIME_REACHED,15.042252922058106,1,6,61,1,0,145,234,0,2,5
RandomStrategy,98951880_261390_1_38,98951880,915,1453,253,FLIPPED_CONDITION,1.312230920791626,1,22,149,4,0,253,260,1,2,5
RandomStrategy,98913897_211100_1_288,98913897,3,771,24,MAXIMUM_EXECUTION_TIME_REACHED,15.00562014579773,1,22,149,7,0,24,39,0,2,5
RandomStrategy,98928384_168574_0_32,98928384,120,183,226,FLIPPED_CONDITION,0.4313962459564209,0,4,32,4,0,226,237,1,0,5
RandomStrategy,98909640_289905_1_32771,98909640,525,812,230,FLIPPED_CONDITION,0.6135225772857666,0,4,32,4,0,230,234,1,0,5
RandomStrategy,98929737_123985_1_288,98929737,515,515,190,MAXIMUM_EXECUTION_TIME_REACHED,15.07089376449585,1,22,149,4,0,190,371,0,9,5
RandomStrategy,98909640_20147_1_32771,98909640,372,573,249,FLIPPED_CONDITION,0.42278227806091306,0,4,32,4,0,249,251,1,0,5
RandomStrategy,98928384_950786_1_32771,98928384,411,640,208,FLIPPED_CONDITION,1.182438564300537,0,4,32,4,0,208,209,1,0,5
RandomStrategy,98927229_628478_0_32,98927229,626,2786,140,MAXIMUM_EXECUTION_TIME_REACHED,15.002450656890868,1,4,32,3,0,140,225,0,1,5
RandomStrategy,296694469_131172_1_32771,296694469,0,2,122,FLIPPED_CONDITION,0.005276966094970703,0,54,420,3,0,122,123,1,0,5
RandomStrategy,98927229_801711_1_32,98927229,2,5,218,FLIPPED_CONDITION,0.2258594512939453,1,4,32,3,0,218,225,1,1,5
RandomStrategy,98927229_168574_0_32,98927229,2568,4024,225,MAXIMUM_EXECUTION_TIME_REACHED,15.000468921661376,1,4,32,3,0,225,231,0,1,5
RandomStrategy,98927229_51651_0_32,98927229,5,2438,27,MAXIMUM_EXECUTION_TIME_REACHED,15.000942659378051,1,4,32,3,0,27,121,0,1,5
RandomStrategy,98918649_123985_1_40,98918649,490,490,256,MAXIMUM_EXECUTION_TIME_REACHED,15.093814659118653,1,22,149,9,0,256,371,0,69,5
RandomStrategy,296755948_211100_0_40,296755948,1,854,227,FLIPPED_CONDITION,4.849587535858154,1,22,149,13,0,227,247,1,198,5
RandomStrategy,98909640_168856_0_32,98909640,576,858,241,MAXIMUM_EXECUTION_TIME_REACHED,15.00216383934021,0,4,32,4,0,241,247,0,0,5
RandomStrategy,98927229_35527_0_32,98927229,2635,2635,307,MAXIMUM_EXECUTION_TIME_REACHED,15.005000162124634,1,4,32,3,0,307,393,0,1,5
RandomStrategy,296755948_74179_1_40,296755948,587,923,238,MAXIMUM_EXECUTION_TIME_REACHED,15.011600160598755,1,22,149,13,0,238,492,0,56,5
RandomStrategy,296747038_151922_1_40,296747038,1388,2152,208,MAXIMUM_EXECUTION_TIME_REACHED,15.000945520401,1,-,-,-,-,208,214,0,23,5
RandomStrategy,98909640_944619_1_32,98909640,11940,18323,450,FLIPPED_CONDITION,8.431016874313354,0,4,32,4,0,450,454,1,0,5
RandomStrategy,296777431_211100_1_40,296777431,0,782,82,MAXIMUM_EXECUTION_TIME_REACHED,15.015481233596802,1,-,-,-,-,82,180,0,53,5
RandomStrategy,296752879_765407_0_36,296752879,370,1127,194,FLIPPED_CONDITION,0.23394360542297363,1,6,61,4,0,194,482,1,19,5
RandomStrategy,98928384_144448_0_32,98928384,9,2702,28,MAXIMUM_EXECUTION_TIME_REACHED,15.000828981399536,0,4,32,4,0,28,126,0,0,5
RandomStrategy,296802181_169184_1_40,296802181,5601,8618,185,MAXIMUM_EXECUTION_TIME_REACHED,15.000777626037598,2,31,339,3,0,185,193,0,6,5
RandomStrategy,98925018_131172_1_40,98925018,0,132,7,FLIPPED_CONDITION,6.000968503952026,1,54,420,4,0,7,38,1,1,5
RandomStrategy,98912808_145288_1_288,98912808,2,552,36,MAXIMUM_EXECUTION_TIME_REACHED,15.024506568908691,1,10,85,12,0,36,180,0,7,5
RandomStrategy,98929737_211100_1_288,98929737,2,531,38,MAXIMUM_EXECUTION_TIME_REACHED,15.038785552978515,1,22,149,4,0,38,180,0,9,5
RandomStrategy,98918781_131172_1_32,98918781,1171,5155,132,FLIPPED_CONDITION,8.132653903961181,1,54,420,3,0,132,243,1,1,5
RandomStrategy,98928384_153098_0_32771,98928384,13,3006,201,MAXIMUM_EXECUTION_TIME_REACHED,15.003276491165161,0,4,32,4,0,201,340,0,0,5
RandomStrategy,296740999_123985_0_288,296740999,14905,14905,351,MAXIMUM_EXECUTION_TIME_REACHED,15.000614404678345,1,-,-,-,-,351,358,0,3,5
RandomStrategy,296855641_211100_1_38,296855641,4,2035,336,FLIPPED_CONDITION,4.794940710067749,1,22,149,4,0,336,408,1,2,5
RandomStrategy,98928384_35617_1_32,98928384,2,6,498,FLIPPED_CONDITION,0.008729982376098632,0,4,32,4,0,498,500,1,0,5
RandomStrategy,98924853_261390_1_38,98924853,288,455,201,FLIPPED_CONDITION,0.3263291358947754,1,22,149,2,0,201,203,1,3,5
RandomStrategy,98898519_131172_1_32,98898519,0,878,12,FLIPPED_CONDITION,6.40809965133667,1,54,420,3,0,12,121,1,2,5
RandomStrategy,98928384_35527_0_32771,98928384,2652,2652,309,MAXIMUM_EXECUTION_TIME_REACHED,15.001569843292236,0,4,32,4,0,309,393,0,0,5
RandomStrategy,98927229_585264_0_32,98927229,370,1587,139,MAXIMUM_EXECUTION_TIME_REACHED,15.003097915649414,1,4,32,3,0,139,238,0,1,5
RandomStrategy,98899872_765407_1_32771,98899872,164,256,222,FLIPPED_CONDITION,0.49201078414916993,0,6,61,4,0,222,223,1,0,5
RandomStrategy,98946039_790838_0_32,98946039,2642,2642,310,MAXIMUM_EXECUTION_TIME_REACHED,15.001321268081664,1,10,85,2,0,310,393,0,2,5
RandomStrategy,98929737_74179_1_288,98929737,109,187,391,FLIPPED_CONDITION,12.496058320999145,1,22,149,4,0,391,492,1,185,5
RandomStrategy,98920398_211100_1_288,98920398,8,2068,179,MAXIMUM_EXECUTION_TIME_REACHED,15.000633478164673,1,22,149,6,0,179,180,0,3,5
RandomStrategy,98918616_131172_0_32,98918616,753,2273,246,MAXIMUM_EXECUTION_TIME_REACHED,15.00036325454712,1,54,420,2,0,246,256,0,1,5
RandomStrategy,98927229_20147_0_32,98927229,4810,7351,250,FLIPPED_CONDITION,5.983975791931153,1,4,32,3,0,250,254,1,1,5
RandomStrategy,98918781_131172_0_32,98918781,9,45,134,FLIPPED_CONDITION,9.279245281219483,1,54,420,3,0,134,238,1,1,5
RandomStrategy,3422574507_882976_0_36,3422574507,352,1522,143,MAXIMUM_EXECUTION_TIME_REACHED,15.002505445480347,2,5,55,4,0,143,238,0,6,5
RandomStrategy,98928384_20309_1_32,98928384,1737,2666,487,MAXIMUM_EXECUTION_TIME_REACHED,15.000506925582886,0,4,32,4,0,487,492,0,0,5
RandomStrategy,98917824_131172_1_288,98917824,400,1803,137,FLIPPED_CONDITION,8.043993043899537,2,54,420,2,0,137,225,1,2,5
RandomStrategy,296694469_131172_1_32,296694469,0,2,121,FLIPPED_CONDITION,0.005987310409545898,0,54,420,3,0,121,123,1,0,5
RandomStrategy,296792578_151922_0_40,296792578,4402,6882,222,FLIPPED_CONDITION,7.341163444519043,2,-,-,-,-,222,232,1,6,5
RandomStrategy,98912907_950909_0_288,98912907,6,2488,8,MAXIMUM_EXECUTION_TIME_REACHED,15.004578828811646,1,6,61,1,0,8,38,0,2,5
RandomStrategy,98909640_801711_0_32,98909640,602,2740,144,MAXIMUM_EXECUTION_TIME_REACHED,15.001989650726319,0,4,32,4,0,144,225,0,0,5
RandomStrategy,98946039_145288_1_32,98946039,16,4876,224,FLIPPED_CONDITION,3.5106595516204835,1,10,85,2,0,224,230,1,2,5
RandomStrategy,98913897_123985_0_288,98913897,497,497,253,MAXIMUM_EXECUTION_TIME_REACHED,15.107719230651856,1,22,149,7,0,253,371,0,66,5
RandomStrategy,98928384_168856_0_32,98928384,1568,2417,430,FLIPPED_CONDITION,0.9791789531707764,0,4,32,4,0,430,445,1,0,5
RandomStrategy,98927229_305635_1_32,98927229,1773,1773,362,MAXIMUM_EXECUTION_TIME_REACHED,15.003158044815063,1,4,32,3,0,362,371,0,1,5
RandomStrategy,98909640_438460_0_32771,98909640,5780,9026,255,MAXIMUM_EXECUTION_TIME_REACHED,15.000280570983886,0,4,32,4,0,255,260,0,0,5
RandomStrategy,98928384_815284_0_32771,98928384,651,652,228,MAXIMUM_EXECUTION_TIME_REACHED,15.011251163482665,0,4,32,4,0,228,234,0,0,5
RandomStrategy,98928384_20309_0_32771,98928384,9675,15011,233,FLIPPED_CONDITION,6.551091289520263,0,4,32,4,0,233,283,1,0,5
RandomStrategy,296740999_123985_1_288,296740999,688,688,269,MAXIMUM_EXECUTION_TIME_REACHED,15.041405534744262,1,-,-,-,-,269,371,0,4,5
RandomStrategy,98928384_944619_1_32,98928384,12147,18547,224,MAXIMUM_EXECUTION_TIME_REACHED,15.000310134887695,0,4,32,4,0,224,227,0,0,5
RandomStrategy,98950857_74179_0_294,98950857,1451,2242,228,FLIPPED_CONDITION,1.0603402614593507,1,22,149,3,0,228,236,1,1,5
RandomStrategy,296792578_169184_1_40,296792578,1789,2786,183,MAXIMUM_EXECUTION_TIME_REACHED,15.001419639587402,2,-,-,-,-,183,191,0,6,5
RandomStrategy,98920398_261390_1_288,98920398,378,565,252,FLIPPED_CONDITION,9.919214916229247,1,22,149,6,0,252,254,1,3,5
RandomStrategy,3422578731_326074_0_288,3422578731,3844,5966,242,MAXIMUM_EXECUTION_TIME_REACHED,15.000608110427857,2,2,12,6,0,242,243,0,8,5
RandomStrategy,98921784_790838_1_40,98921784,496,496,200,MAXIMUM_EXECUTION_TIME_REACHED,15.086646842956544,1,10,85,1,0,200,371,0,17,5
RandomStrategy,296742187_790838_0_40,296742187,1378,2135,207,MAXIMUM_EXECUTION_TIME_REACHED,15.003418684005737,1,-,-,-,-,207,214,0,12,5
RandomStrategy,98909640_832806_1_32771,98909640,4296,6659,485,FLIPPED_CONDITION,4.728689432144165,0,4,32,4,0,485,490,1,0,5
RandomStrategy,98928384_305635_0_32771,98928384,864,864,280,MAXIMUM_EXECUTION_TIME_REACHED,15.007612228393555,0,4,32,4,0,280,371,0,0,5
RandomStrategy,98913897_74179_1_288,98913897,2,986,25,MAXIMUM_EXECUTION_TIME_REACHED,15.01489543914795,1,22,149,7,0,25,40,0,2,5
RandomStrategy,2191539794_151922_1_38,2191539794,462,463,216,MAXIMUM_EXECUTION_TIME_REACHED,15.049390029907226,2,-,-,-,-,216,234,0,4,5
RandomStrategy,98912808_11991_0_288,98912808,2,1043,37,FLIPPED_CONDITION,12.111369419097901,1,10,85,12,0,37,40,1,7,5
RandomStrategy,98927229_153580_1_32,98927229,6750,6750,285,MAXIMUM_EXECUTION_TIME_REACHED,15.001004648208617,1,4,32,3,0,285,294,0,1,5
RandomStrategy,98928384_961657_0_32,98928384,2,856,32,MAXIMUM_EXECUTION_TIME_REACHED,15.001080751419067,0,4,32,4,0,32,39,0,0,5
RandomStrategy,98922675_919657_0_288,98922675,544,849,238,FLIPPED_CONDITION,0.7305253028869629,2,10,85,13,0,238,250,1,34,5
RandomStrategy,98924853_123985_1_38,98924853,93,150,193,FLIPPED_CONDITION,0.17264771461486816,1,22,149,2,0,193,200,1,3,5
RandomStrategy,98909640_944619_1_32771,98909640,11211,17151,451,FLIPPED_CONDITION,8.843262815475464,0,4,32,4,0,451,454,1,0,5
RandomStrategy,98928384_585264_0_32,98928384,338,1545,140,MAXIMUM_EXECUTION_TIME_REACHED,15.004340648651123,0,4,32,4,0,140,238,0,0,5
RandomStrategy,296777431_261390_1_40,296777431,548,820,238,MAXIMUM_EXECUTION_TIME_REACHED,15.002696228027343,1,-,-,-,-,238,247,0,33,5
RandomStrategy,296777431_123985_1_40,296777431,2040,2040,253,MAXIMUM_EXECUTION_TIME_REACHED,15.004792594909668,1,-,-,-,-,253,496,0,28,5
RandomStrategy,98951880_74179_0_38,98951880,14489,22502,226,FLIPPED_CONDITION,10.349731826782227,1,22,149,4,0,226,234,1,2,5
RandomStrategy,98932905_151922_1_294,98932905,605,925,252,FLIPPED_CONDITION,12.083381175994873,1,31,339,6,0,252,255,1,26,5
RandomStrategy,98922675_11991_0_288,98922675,5,1157,38,MAXIMUM_EXECUTION_TIME_REACHED,15.000763607025146,1,10,85,13,0,38,40,0,8,5
RandomStrategy,98928384_20147_0_32771,98928384,599,949,252,FLIPPED_CONDITION,2.1331077575683595,0,4,32,4,0,252,260,1,0,5
RandomStrategy,98951880_123985_1_38,98951880,703,703,275,MAXIMUM_EXECUTION_TIME_REACHED,15.022336530685426,1,22,149,4,0,275,371,0,2,5
RandomStrategy,98947227_151922_1_40,98947227,1452,2200,205,MAXIMUM_EXECUTION_TIME_REACHED,15.004827213287353,1,31,339,6,0,205,214,0,11,5
RandomStrategy,890278240_261390_1_288,890278240,19211,29726,265,FLIPPED_CONDITION,11.066586208343505,3,-,-,-,-,265,266,1,75,5
RandomStrategy,98925018_131172_0_40,98925018,0,2238,7,FLIPPED_CONDITION,12.887743663787841,1,54,420,4,0,7,14,1,1,5
RandomStrategy,3422574507_431083_0_36,3422574507,4625,7194,223,MAXIMUM_EXECUTION_TIME_REACHED,15.000764322280883,2,5,55,4,0,223,232,0,8,5
RandomStrategy,98918649_261390_0_40,98918649,2360,3661,259,FLIPPED_CONDITION,5.317696666717529,1,22,149,9,0,259,299,1,54,5
RandomStrategy,296749909_131172_0_294,296749909,44,142,144,FLIPPED_CONDITION,8.574115514755249,1,-,-,-,-,144,234,1,1,5
RandomStrategy,98903733_131172_0_32,98903733,501,2035,135,MAXIMUM_EXECUTION_TIME_REACHED,15.001991415023804,1,54,420,4,0,135,256,0,1,5
RandomStrategy,296762482_131172_0_33,296762482,3,799,18,MAXIMUM_EXECUTION_TIME_REACHED,15.020853185653687,1,-,-,-,-,18,39,0,2,5
RandomStrategy,296742187_193050_1_40,296742187,2890,4427,274,MAXIMUM_EXECUTION_TIME_REACHED,15.000553178787232,1,-,-,-,-,274,299,0,69,5
RandomStrategy,98928384_832806_0_32771,98928384,3,1000,34,MAXIMUM_EXECUTION_TIME_REACHED,15.001520538330078,0,4,32,4,0,34,40,0,0,5
RandomStrategy,3422555862_882976_1_36,3422555862,332,1511,136,MAXIMUM_EXECUTION_TIME_REACHED,15.004123735427857,1,5,55,1,0,136,238,0,2,5
RandomStrategy,98929737_261390_0_288,98929737,614,937,251,MAXIMUM_EXECUTION_TIME_REACHED,15.00181312561035,1,22,149,4,0,251,255,0,25,5
RandomStrategy,296694469_131172_0_32771,296694469,0,1,122,FLIPPED_CONDITION,0.06505408287048339,0,54,420,3,0,122,126,1,0,5
RandomStrategy,98927229_1000659_1_32,98927229,761,3468,131,FLIPPED_CONDITION,2.1106623649597167,1,4,32,3,0,131,138,1,1,5
RandomStrategy,98928384_357687_0_32771,98928384,435,2068,133,MAXIMUM_EXECUTION_TIME_REACHED,15.002081441879273,0,4,32,4,0,133,256,0,0,5
RandomStrategy,890258638_950909_0_288,890258638,3,2544,16,MAXIMUM_EXECUTION_TIME_REACHED,15.000728464126587,1,31,339,3,0,16,38,0,6,5
RandomStrategy,296740999_211100_1_288,296740999,4,1677,174,MAXIMUM_EXECUTION_TIME_REACHED,15.004141998291015,1,-,-,-,-,174,180,0,4,5
RandomStrategy,98899047_131172_0_32771,98899047,0,789,15,MAXIMUM_EXECUTION_TIME_REACHED,15.013630056381226,0,54,420,4,0,15,39,0,0,5
RandomStrategy,296738920_131172_1_288,296738920,1,786,17,MAXIMUM_EXECUTION_TIME_REACHED,15.017167806625366,1,-,-,-,-,17,39,0,3,5
RandomStrategy,98960031_131172_0_38,98960031,0,3,231,FLIPPED_CONDITION,0.11397695541381836,1,54,420,2,0,231,238,1,2,5
RandomStrategy,98923896_261390_1_38,98923896,584,886,226,MAXIMUM_EXECUTION_TIME_REACHED,15.013034057617187,1,22,149,2,0,226,255,0,4,5
RandomStrategy,98940660_131172_0_32,98940660,6689,30093,136,FLIPPED_CONDITION,13.498905849456786,1,54,420,2,0,136,239,1,3,5
RandomStrategy,890278240_74179_1_288,890278240,3560,5502,430,FLIPPED_CONDITION,1.7585904121398925,3,-,-,-,-,430,431,1,243,5
RandomStrategy,98918649_74179_1_40,98918649,356,583,194,MAXIMUM_EXECUTION_TIME_REACHED,15.056898355484009,1,22,149,9,0,194,492,0,18,5
RandomStrategy,98946039_970235_0_32,98946039,3,492,202,FLIPPED_CONDITION,4.856663990020752,1,10,85,2,0,202,340,1,2,5
RandomStrategy,98912379_840868_0_40,98912379,1837,2906,235,FLIPPED_CONDITION,2.675261306762695,1,10,85,2,0,235,283,1,3,5
RandomStrategy,296726248_131172_0_288,296726248,0,325,32,FLIPPED_CONDITION,3.1415497303009032,1,54,420,2,0,32,38,1,22,5
RandomStrategy,98932905_169184_0_294,98932905,44,14370,24,FLIPPED_CONDITION,3.4916099548339843,1,31,339,6,0,24,25,1,2,5
RandomStrategy,98929737_261390_1_288,98929737,193,299,230,FLIPPED_CONDITION,0.46859164237976075,1,22,149,4,0,230,243,1,25,5
RandomStrategy,98950857_211100_1_294,98950857,5,772,23,MAXIMUM_EXECUTION_TIME_REACHED,15.00828161239624,1,22,149,3,0,23,39,0,1,5
RandomStrategy,3422578731_678183_0_32,3422578731,3383,15678,139,MAXIMUM_EXECUTION_TIME_REACHED,15.002786922454835,1,2,12,6,0,139,140,0,3,5
RandomStrategy,98928384_153098_1_32771,98928384,10868,16908,488,MAXIMUM_EXECUTION_TIME_REACHED,15.000553560256957,0,4,32,4,0,488,490,0,0,5
RandomStrategy,98928384_628478_0_32771,98928384,582,2691,142,MAXIMUM_EXECUTION_TIME_REACHED,15.00239429473877,0,4,32,4,0,142,225,0,0,5
RandomStrategy,98927229_832806_0_32,98927229,2,980,32,MAXIMUM_EXECUTION_TIME_REACHED,15.002238559722901,1,4,32,3,0,32,40,0,1,5
RandomStrategy,98928384_51651_1_32771,98928384,29,45,233,FLIPPED_CONDITION,2.367885637283325,0,4,32,4,0,233,234,1,0,5
RandomStrategy,98913897_123985_1_288,98913897,480,483,218,MAXIMUM_EXECUTION_TIME_REACHED,15.043911838531494,1,22,149,7,0,218,234,0,2,5
RandomStrategy,98928384_51651_0_32,98928384,2,2370,28,MAXIMUM_EXECUTION_TIME_REACHED,15.000868320465088,0,4,32,4,0,28,121,0,0,5
RandomStrategy,296752879_950909_0_36,296752879,11,9816,57,FLIPPED_CONDITION,7.393788146972656,1,6,61,4,0,57,64,1,19,5
RandomStrategy,890278240_74179_0_288,890278240,398,596,237,MAXIMUM_EXECUTION_TIME_REACHED,15.0228666305542,3,-,-,-,-,237,492,0,66,5
RandomStrategy,3422574507_919058_0_36,3422574507,594,914,191,MAXIMUM_EXECUTION_TIME_REACHED,15.015290117263794,2,5,55,4,0,191,255,0,6,5
RandomStrategy,98909640_168574_1_32,98909640,88,147,223,FLIPPED_CONDITION,0.2107553482055664,0,4,32,4,0,223,228,1,0,5
RandomStrategy,98927229_423214_1_32,98927229,0,1,337,FLIPPED_CONDITION,0.14227147102355958,1,4,32,3,0,337,340,1,1,5
RandomStrategy,98927229_144448_1_32,98927229,0,1,105,FLIPPED_CONDITION,0.007579898834228516,1,4,32,3,0,105,112,1,1,5
RandomStrategy,98927229_20309_1_32,98927229,9050,14047,231,FLIPPED_CONDITION,4.011292171478272,1,4,32,3,0,231,249,1,1,5
RandomStrategy,296863066_131172_1_38,296863066,450,2131,172,MAXIMUM_EXECUTION_TIME_REACHED,15.00100302696228,1,54,420,2,0,172,256,0,2,5
RandomStrategy,98920398_74179_1_288,98920398,137,201,227,FLIPPED_CONDITION,2.244545888900757,1,22,149,6,0,227,234,1,3,5
RandomStrategy,98909640_289905_0_32,98909640,5895,8928,229,MAXIMUM_EXECUTION_TIME_REACHED,15.000989437103271,0,4,32,4,0,229,237,0,0,5
RandomStrategy,296777431_123985_0_40,296777431,476,476,258,MAXIMUM_EXECUTION_TIME_REACHED,15.06648292541504,1,-,-,-,-,258,371,0,71,5
RandomStrategy,98913930_131172_0_33,98913930,225,325,185,FLIPPED_CONDITION,0.1815812587738037,1,54,420,5,0,185,219,1,22,5
RandomStrategy,98922675_193050_0_288,98922675,11640,18189,210,MAXIMUM_EXECUTION_TIME_REACHED,15.000469207763672,1,10,85,13,0,210,212,0,8,5
RandomStrategy,98945874_131172_0_38,98945874,1189,5586,132,FLIPPED_CONDITION,3.3030269145965576,1,54,420,2,0,132,138,1,2,5
RandomStrategy,890406544_169184_0_288,890406544,12089,18601,229,MAXIMUM_EXECUTION_TIME_REACHED,15.000502777099609,2,31,339,3,0,229,245,0,6,5
RandomStrategy,98912808_840868_1_288,98912808,393,593,188,MAXIMUM_EXECUTION_TIME_REACHED,15.022916793823242,1,10,85,12,0,188,492,0,12,5
RandomStrategy,98927229_153098_0_32,98927229,7,1056,199,FLIPPED_CONDITION,8.071024656295776,1,4,32,3,0,199,340,1,1,5
RandomStrategy,296771689_261390_1_40,296771689,551,887,227,MAXIMUM_EXECUTION_TIME_REACHED,15.010601711273193,1,22,149,5,0,227,255,0,5,5
RandomStrategy,296747038_151922_0_40,296747038,2192,2193,251,FLIPPED_CONDITION,10.171555185317994,1,-,-,-,-,251,257,1,38,5
RandomStrategy,98928384_438460_0_32,98928384,1549,2422,257,FLIPPED_CONDITION,4.407687854766846,0,4,32,4,0,257,266,1,0,5
RandomStrategy,98927229_950786_1_32,98927229,8,5092,21,FLIPPED_CONDITION,4.221509313583374,1,4,32,3,0,21,23,1,1,5
RandomStrategy,98914623_74179_1_288,98914623,2674,4028,221,FLIPPED_CONDITION,8.122993421554565,1,22,149,7,0,221,231,1,41,5
RandomStrategy,98914623_261390_0_288,98914623,507,746,222,MAXIMUM_EXECUTION_TIME_REACHED,15.011010694503785,1,22,149,7,0,222,247,0,17,5
RandomStrategy,98922675_970235_0_288,98922675,11,3459,135,FLIPPED_CONDITION,9.094601249694824,2,10,85,13,0,135,146,1,107,5
RandomStrategy,296745652_261390_0_40,296745652,6852,10660,243,FLIPPED_CONDITION,7.716785955429077,1,-,-,-,-,243,251,1,53,5
RandomStrategy,98909640_51651_1_32771,98909640,568,890,189,FLIPPED_CONDITION,0.39339632987976075,0,4,32,4,0,189,190,1,0,5
RandomStrategy,98920398_123985_1_288,98920398,1880,1880,364,MAXIMUM_EXECUTION_TIME_REACHED,15.00092043876648,1,22,149,6,0,364,371,0,3,5
RandomStrategy,296742187_970235_0_40,296742187,1,508,232,FLIPPED_CONDITION,6.098613929748535,1,-,-,-,-,232,247,1,203,5
RandomStrategy,296771689_211100_1_40,296771689,23,8097,27,MAXIMUM_EXECUTION_TIME_REACHED,15.001443529129029,1,22,149,5,0,27,247,0,5,5
RandomStrategy,98918649_211100_0_40,98918649,2,865,161,FLIPPED_CONDITION,12.640161275863647,1,22,149,9,0,161,180,1,132,5
RandomStrategy,98927229_815284_1_32,98927229,251,382,214,FLIPPED_CONDITION,0.16722545623779297,1,4,32,3,0,214,219,1,1,5
RandomStrategy,98909640_950786_0_32771,98909640,3,2317,20,MAXIMUM_EXECUTION_TIME_REACHED,15.002500104904176,0,4,32,4,0,20,121,0,0,5
RandomStrategy,3422578731_277544_0_288,3422578731,677,1015,254,MAXIMUM_EXECUTION_TIME_REACHED,15.002327919006348,2,2,12,6,0,254,255,0,38,5
RandomStrategy,98932905_169184_1_294,98932905,1,540,47,MAXIMUM_EXECUTION_TIME_REACHED,15.05794267654419,2,31,339,6,0,47,180,0,19,5
RandomStrategy,98899872_765407_0_32,98899872,177,499,146,MAXIMUM_EXECUTION_TIME_REACHED,15.028648519515992,0,6,61,4,0,146,234,0,0,5
RandomStrategy,98922675_970235_1_288,98922675,6,751,74,MAXIMUM_EXECUTION_TIME_REACHED,15.013382244110108,1,10,85,13,0,74,180,0,45,5
RandomStrategy,98950857_123985_1_294,98950857,457,463,217,MAXIMUM_EXECUTION_TIME_REACHED,15.05448522567749,1,22,149,3,0,217,234,0,1,5
RandomStrategy,98898618_131172_0_255,98898618,7,2210,15,FLIPPED_CONDITION,11.478454208374023,1,54,420,3,4,15,121,1,1,5
RandomStrategy,98928384_528362_0_32,98928384,471,2104,170,MAXIMUM_EXECUTION_TIME_REACHED,15.000776243209838,0,4,32,4,0,170,256,0,0,5
RandomStrategy,98928384_20147_1_32771,98928384,10329,15983,252,FLIPPED_CONDITION,13.696850156784057,0,4,32,4,0,252,254,1,0,5
RandomStrategy,98927229_357687_0_32,98927229,478,2050,131,MAXIMUM_EXECUTION_TIME_REACHED,15.004710960388184,1,4,32,3,0,131,256,0,1,5
RandomStrategy,98909640_305635_0_32771,98909640,741,741,277,MAXIMUM_EXECUTION_TIME_REACHED,15.007767152786254,0,4,32,4,0,277,371,0,0,5
RandomStrategy,98927229_1000659_0_32,98927229,8,2707,21,MAXIMUM_EXECUTION_TIME_REACHED,15.003230142593384,1,4,32,3,0,21,126,0,1,5
RandomStrategy,98909640_20147_1_32,98909640,126,195,248,FLIPPED_CONDITION,0.42331852912902834,0,4,32,4,0,248,251,1,0,5
RandomStrategy,98922675_840868_1_288,98922675,365,578,230,MAXIMUM_EXECUTION_TIME_REACHED,15.052970457077027,1,10,85,13,0,230,492,0,48,5
RandomStrategy,98927229_305635_0_32,98927229,737,737,278,MAXIMUM_EXECUTION_TIME_REACHED,15.005158042907714,1,4,32,3,0,278,371,0,1,5
RandomStrategy,98921784_970235_1_40,98921784,3,541,50,MAXIMUM_EXECUTION_TIME_REACHED,15.075280952453614,1,10,85,1,0,50,180,0,21,5
RandomStrategy,98928384_801711_0_32771,98928384,620,2850,148,MAXIMUM_EXECUTION_TIME_REACHED,15.000562238693238,0,4,32,4,0,148,225,0,0,5
RandomStrategy,296802181_169184_0_40,296802181,3115,4794,447,FLIPPED_CONDITION,3.664231014251709,2,31,339,3,0,447,672,1,8,5
RandomStrategy,98902908_131172_0_32771,98902908,5,2320,14,MAXIMUM_EXECUTION_TIME_REACHED,15.002225780487061,0,54,420,3,0,14,121,0,0,5
RandomStrategy,98928384_153098_1_32,98928384,11868,18424,487,FLIPPED_CONDITION,12.344251585006713,0,4,32,4,0,487,490,1,0,5
RandomStrategy,2191539794_169184_1_38,2191539794,1,969,23,MAXIMUM_EXECUTION_TIME_REACHED,15.012467002868652,2,-,-,-,-,23,40,0,4,5
RandomStrategy,98924853_74179_1_38,98924853,10,19,211,FLIPPED_CONDITION,0.29555764198303225,1,22,149,2,0,211,218,1,3,5
RandomStrategy,98927229_20147_1_32,98927229,637,992,250,FLIPPED_CONDITION,10.295164012908936,1,4,32,3,0,250,254,1,1,5
RandomStrategy,98946039_193050_1_32,98946039,337,529,247,FLIPPED_CONDITION,5.7588378429412845,1,10,85,2,0,247,255,1,2,5
RandomStrategy,98914623_123985_0_288,98914623,489,489,254,MAXIMUM_EXECUTION_TIME_REACHED,15.133747625350953,1,22,149,7,0,254,371,0,67,5
